user;month;x_f1;x_f2;x_f3
bta6l_5;8;0.478065106;0.201528985;0.320405909
bta6l_5;9;0.541600174;0.189554054;0.268845772
bta6l_5;10;0.510755586;0.195575581;0.293668833
bta6l_5;11;0.432092319;0.205065149;0.362842532
bta6l_5;12;0.422319316;0.190142973;0.387537711
bta5_1;1;0.69353624;0.215595906;0.090867854
bta5_1;2;0.676040652;0.245037796;0.078921552
bta5_1;3;0.684857974;0.247891658;0.067250368
bta5_1;4;0.688487798;0.211491691;0.100020511
bta5_1;5;0.659258587;0.238544198;0.102197215
bta5_1;6;0.665077849;0.239526455;0.095395696
bta5_1;7;0.689864402;0.216202071;0.093933527
bta5_1;8;0.693865539;0.184964844;0.121169617
bta5_1;9;0.694055506;0.224877522;0.081066972
bta5_1;10;0.686678314;0.23748745;0.075834236
bta5_1;11;0.705984965;0.211749663;0.082265372
bta5_1;12;0.713357797;0.213607713;0.07303449
bta1_c1;1;0.160488717;0.253653458;0.585857825
bta1_c1;2;0.159167727;0.280350585;0.560481688
bta1_c1;3;0.216956967;0.253586066;0.529456967
bta1_c1;4;0.22420612;0.225408793;0.550385087
bta1_c1;5;0.258682606;0.212865441;0.528451953
bta1_c1;6;0.264736829;0.220079771;0.5151834
bta1_c1;7;0.254665593;0.231550777;0.51378363
bta1_c1;8;0.258484202;0.225694683;0.515821115
bta1_c1;9;0.160981264;0.234502692;0.604516044
bta1_c1;10;0.145603154;0.272901521;0.581495325
bta1_c1;11;0.175407545;0.265273804;0.559318651
bta1_c1;12;0.186925409;0.252985725;0.560088866
bta4_1;1;0.826861263;0.128243706;0.044895031
bta4_1;2;0.755361617;0.155016364;0.089622019
bta4_1;3;0.811401102;0.125289256;0.063309642
bta4_1;4;0.816253049;0.119349052;0.064397899
bta4_1;5;0.736825356;0.127948914;0.13522573
bta4_1;6;0.713201315;0.148729957;0.138068728
bta4_1;7;0.686330307;0.17042247;0.143247223
bta4_1;8;0.699963916;0.147837984;0.1521981
bta4_1;9;0.738209901;0.143678122;0.118111977
bta4_1;10;0.763552711;0.156091077;0.080356212
bta4_1;11;0.798420729;0.128864285;0.072714986
bta4_1;12;0.880929669;0.075995154;0.043075177
bta6l_4;1;0.308005529;0.269752223;0.422242248
bta6l_4;2;0.339055753;0.3319505;0.328993748
bta6l_4;3;0.345570371;0.33389454;0.320535089
bta6l_4;4;0.320086453;0.309863014;0.370050533
bta6l_4;5;0.342761451;0.292986259;0.364252289
bta6l_4;6;0.344714948;0.308956543;0.346328508
bta6l_4;7;0.346790797;0.322774135;0.330435068
bta6l_4;8;0.407653218;0.200856377;0.391490405
bta6l_4;9;0.355073071;0.307038779;0.33788815
bta6l_4;10;0.322031196;0.326601402;0.351367403
bta6l_4;11;0.340479571;0.327569309;0.33195112
bta6l_4;12;0.342748315;0.292646504;0.364605181
bta4_5;1;0.297484831;0.242187251;0.460327918
bta4_5;2;0.327963608;0.268838005;0.403198387
bta4_5;3;0.322155293;0.269388871;0.408455836
bta4_5;4;0.319719632;0.252017869;0.428262498
bta4_5;5;0.30384547;0.233415417;0.462739113
bta4_5;6;0.315270483;0.237475721;0.447253795
bta4_5;7;0.32023666;0.252426865;0.427336474
bta4_5;8;0.296703923;0.248122956;0.455173121
bta4_5;9;0.315731417;0.275312453;0.40895613
bta4_5;10;0.289878263;0.293118009;0.417003729
bta4_5;11;0.331467183;0.253919427;0.414613389
bta4_5;12;0.336269705;0.230971208;0.432759087
bta4_4;1;0.311603847;0.247721166;0.440674987
bta4_4;2;0.337335334;0.272803068;0.389861597
bta4_4;3;0.349750386;0.269760016;0.380489597
bta4_4;4;0.364160464;0.25611461;0.379724926
bta4_4;5;0.356230274;0.250246181;0.393523545
bta4_4;6;0.366378195;0.253902993;0.379718812
bta4_4;7;0.350545754;0.277105787;0.372348459
bta4_4;8;0.337950517;0.249368833;0.41268065
bta4_4;9;0.358473675;0.275835058;0.365691266
bta4_4;10;0.342579138;0.292532727;0.364888135
bta4_4;11;0.360722634;0.26579771;0.373479656
bta4_4;12;0.347841673;0.243497824;0.408660502
bta2_c4;1;0.291631352;0.24201852;0.466350128
bta2_c4;2;0.30131777;0.273917688;0.424764542
bta2_c4;3;0.332203352;0.25567171;0.412124938
bta2_c4;4;0.314921204;0.25534728;0.429731516
bta2_c4;5;0.373025351;0.258180414;0.368794235
bta2_c4;7;0.455003926;0.264905606;0.280090468
bta2_c4;8;0.49671466;0.225841341;0.277443999
bta2_c4;9;0.478437093;0.279313236;0.24224967
bta2_c4;10;0.367046992;0.30213556;0.330817448
bta2_c4;11;0.37191359;0.24584799;0.38223842
bta2_c4;12;0.390656961;0.237567328;0.371775711
bta3_c2;1;0.30931605;0.241905063;0.448778888
bta3_c2;2;0.348228043;0.262647732;0.389124224
bta3_c2;3;0.368559277;0.2521918;0.379248923
bta3_c2;4;0.295518366;0.252021692;0.452459942
bta3_c2;5;0.328689979;0.239666366;0.431643655
bta3_c2;6;0.321035828;0.237452891;0.441511281
bta3_c2;7;0.304858264;0.264967589;0.430174147
bta3_c2;8;0.32626207;0.238307879;0.435430051
bta3_c2;9;0.338355984;0.246721296;0.41492272
bta3_c2;10;0.309960174;0.260231906;0.42980792
bta3_c2;11;0.302898215;0.249220461;0.447881324
bta3_c2;12;0.316303485;0.257122847;0.426573669
bta2_6;1;0.714714645;0.130022753;0.155262602
bta2_6;2;0.70144348;0.144567093;0.153989427
bta2_6;3;0.712470186;0.145337178;0.142192636
bta2_6;4;0.776617053;0.148866324;0.074516623
bta2_6;5;0.72982719;0.173925162;0.096247648
bta2_6;6;0.631351073;0.240777352;0.127871575
bta2_6;7;0.674820875;0.186263501;0.138915624
bta2_6;8;0.603339257;0.185022937;0.211637806
bta2_6;9;0.636499706;0.157882076;0.205618218
bta2_6;10;0.696343748;0.151895985;0.151760267
bta2_6;11;0.701785975;0.153219135;0.14499489
bta2_6;12;0.71830399;0.122929472;0.158766538
bta2_10;1;0.850021981;0.059682612;0.090295407
bta2_10;2;0.80885888;0.09516684;0.09597428
bta2_10;3;0.858583435;0.076262348;0.065154217
bta2_10;4;0.812923603;0.098603518;0.088472879
bta2_10;5;0.705411301;0.11377509;0.180813609
bta2_10;6;0.652121519;0.15317858;0.194699901
bta2_10;7;0.694131387;0.140729927;0.165138686
bta2_10;8;0.552614792;0.163621156;0.283764052
bta2_10;9;0.70370038;0.132555093;0.163744527
bta2_10;10;0.765955659;0.101003493;0.133040848
bta2_10;11;0.875109897;0.06932143;0.055568673
bta2_10;12;0.887207678;0.059070417;0.053721905
dom1_1;1;0.291108714;0.233864314;0.475026972
dom1_1;2;0.323645044;0.25351025;0.422844707
dom1_1;3;0.334931901;0.247714048;0.417354051
dom1_1;4;0.315716548;0.241026656;0.443256796
dom1_1;5;0.308002045;0.229004218;0.462993736
dom1_1;6;0.318131111;0.237745259;0.44412363
dom1_1;7;0.323125997;0.256905901;0.419968102
dom1_1;8;0.322221511;0.236163542;0.441614947
dom1_1;9;0.331207259;0.248290373;0.420502367
dom1_1;10;0.302480796;0.261365067;0.436154137
dom1_1;11;0.314233624;0.246125798;0.439640578
dom1_1;12;0.320328802;0.227062915;0.452608283
bta3_5;1;0.690710226;0.246923492;0.062366282
bta3_5;2;0.681245534;0.283345986;0.03540848
bta3_5;3;0.747728009;0.239182695;0.013089296
bta3_5;4;0.697676377;0.226584805;0.075738818
bta3_5;5;0.552998246;0.302860262;0.144141492
bta3_5;6;0.558292755;0.28772261;0.153984635
bta3_5;7;0.581549316;0.321290827;0.097159857
bta3_5;8;0.669416984;0.263999754;0.066583262
bta3_5;9;0.651113571;0.285071552;0.063814877
bta3_5;10;0.565547774;0.321005873;0.113446353
bta3_5;11;0.657031055;0.245119572;0.097849373
bta3_5;12;0.681149009;0.212879222;0.105971769
bta2_7;4;0.025775326;0.34828332;0.625941354
bta2_7;5;0.024744388;0.337481326;0.637774286
bta2_7;6;0.054143384;0.32544329;0.620413326
bta2_7;7;0.080527663;0.232414803;0.687057534
bta2_7;8;0.123751919;0.317824408;0.558423673
bta2_7;9;0.039442066;0.258844826;0.701713108
bta2_7;10;0.045506216;0.27340192;0.681091864
bta2_7;11;0.035985218;0.179118712;0.78489607
bta2_7;12;0.077106702;0.100747331;0.822145967
dom4_4;1;0.331820609;0.377107009;0.291072382
dom4_4;2;0.333721954;0.391705727;0.274572319
dom4_4;3;0.364292084;0.384304674;0.251403242
dom4_4;4;0.338814786;0.357976762;0.303208452
dom4_4;5;0.284723025;0.316410316;0.398866659
dom4_4;6;0.294806001;0.311836041;0.393357958
dom4_4;7;0.36293121;0.264666258;0.372402531
dom4_4;8;0.278144481;0.295306197;0.426549322
dom4_4;9;0.289031995;0.442420887;0.268547118
dom4_4;10;0.299741003;0.43454843;0.265710567
dom4_4;12;0.366848699;0.326587429;0.306563872
dom4_9;1;0.3052677;0.285750243;0.408982057
dom4_9;2;0.334107564;0.323240495;0.342651941
dom4_9;3;0.378015675;0.323103669;0.298880656
dom4_9;4;0.362148856;0.303665709;0.334185435
dom4_9;5;0.352853612;0.244502458;0.40264393
dom4_9;6;0.32282969;0.247958748;0.429211563
dom4_9;7;0.367703484;0.259047504;0.373249013
dom4_9;8;0.365848743;0.240151215;0.394000042
dom4_9;9;0.380415575;0.280510463;0.339073961
dom4_9;10;0.366566662;0.297723416;0.335709922
dom4_9;11;0.367953449;0.265666393;0.366380158
dom4_9;12;0.329475414;0.224604985;0.445919601
bta1_3;1;0.189650919;0.253731343;0.556617738
bta1_3;2;0.188528574;0.306089855;0.505381571
bta1_3;3;0.191420876;0.291401169;0.517177955
bta1_3;4;0.190705128;0.238553114;0.570741758
bta1_3;5;0.199802627;0.222880134;0.577317239
bta1_3;6;0.21168598;0.222702791;0.565611229
bta1_3;7;0.227200364;0.234629672;0.538169964
bta1_3;8;0.197846568;0.23097054;0.571182892
bta1_3;9;0.179576484;0.275215938;0.545207578
bta1_3;10;0.169225056;0.288313939;0.542461005
bta1_3;11;0.21059261;0.277291267;0.512116123
bta1_3;12;0.207849168;0.264581909;0.527568923
bta6l_2;1;0.558170136;0.151755868;0.290073996
bta6l_2;2;0.555250001;0.185148977;0.259601022
bta6l_2;3;0.54533675;0.185824645;0.268838605
bta6l_2;4;0.525117918;0.17194563;0.302936452
bta6l_2;5;0.537934747;0.167944102;0.294121151
bta6l_2;6;0.52981692;0.182482957;0.287700123
bta6l_2;7;0.512976809;0.191755164;0.295268028
bta6l_2;8;0.438007594;0.191901995;0.37009041
bta6l_2;9;0.54274137;0.180774502;0.276484128
bta6l_2;10;0.50957082;0.195032826;0.295396354
bta6l_2;11;0.585067859;0.166002216;0.248929925
bta6l_2;12;0.560996683;0.154663605;0.284339712
bta6_c1;1;0.605104395;0.148760521;0.246135084
bta6_c1;2;0.634667484;0.160659864;0.204672652
bta6_c1;3;0.628403454;0.170928829;0.200667717
bta6_c1;4;0.628780655;0.149832183;0.221387162
bta6_c1;5;0.699545658;0.125279702;0.17517464
bta6_c1;6;0.583035122;0.157562117;0.259402761
bta6_c1;7;0.340523942;0.246422374;0.413053684
bta6_c1;8;0.347305865;0.231615574;0.421078562
bta6_c1;9;0.623663311;0.165567838;0.210768851
bta6_c1;10;0.641191921;0.159585854;0.199222225
bta6_c1;11;0.666095123;0.141061583;0.192843294
bta6_c1;12;0.61599873;0.144835556;0.239165714
dom4_5;1;0.329084;0.278744634;0.392171366
dom4_5;2;0.28027642;0.325023026;0.394700553
dom4_5;3;0.305315731;0.311046117;0.383638152
dom4_5;4;0.324097548;0.329689973;0.346212479
dom4_5;5;0.283320901;0.342252152;0.374426947
dom4_5;6;0.363861949;0.300024004;0.336114047
dom4_5;7;0.306134297;0.360077773;0.33378793
dom4_5;8;0.2511587;0.370246411;0.378594888
dom4_5;9;0.320226918;0.363079695;0.316693387
dom4_5;10;0.479609303;0.273674298;0.246716399
dom4_5;11;0.328153092;0.313551097;0.358295811
dom4_5;12;0.311321588;0.340791822;0.34788659
dom4_6;1;0.28194476;0.213549274;0.504505966
dom4_6;2;0.347317327;0.27767803;0.375004643
dom4_6;3;0.299812314;0.32217716;0.378010526
dom4_6;4;0.342461892;0.316886749;0.340651358
dom4_6;5;0.296020058;0.288677496;0.415302446
dom4_6;6;0.310299177;0.289585547;0.400115276
dom4_6;7;0.291435496;0.306478556;0.402085948
dom4_6;8;0.319349432;0.239346059;0.441304508
dom4_6;9;0.288796801;0.294544887;0.416658312
dom4_6;10;0.313991247;0.309915352;0.376093402
dom4_6;11;0.318428566;0.296200081;0.385371353
dom4_6;12;0.34006851;0.284865152;0.375066339
dom2_6;1;0.276496304;0.240919107;0.482584589
dom2_6;2;0.326509475;0.307203081;0.366287444
dom2_6;3;0.347640454;0.269704807;0.382654739
dom2_6;4;0.215019491;0.242077505;0.542903004
dom2_6;5;0.282496602;0.270673772;0.446829626
dom2_6;6;0.254662442;0.284318231;0.461019327
dom2_6;7;0.27852024;0.302948867;0.418530893
dom2_6;8;0.392348236;0.26369013;0.343961634
dom2_6;9;0.331996409;0.320594358;0.347409232
dom2_6;10;0.279188463;0.324292703;0.396518834
dom2_6;11;0.251167939;0.330906771;0.417925289
dom2_6;12;0.388224115;0.246902935;0.36487295
dom2_1;1;0.380148763;0.328318009;0.291533228
dom2_1;2;0.330088344;0.401466678;0.268444978
dom2_1;3;0.274651707;0.421400296;0.303947997
dom2_1;4;0.229517881;0.44390695;0.326575169
dom2_1;5;0.23107065;0.396287601;0.372641748
dom2_1;6;0.301848407;0.350509571;0.347642021
dom2_1;7;0.296245034;0.420847339;0.282907627
dom2_1;8;0.350491107;0.344743828;0.304765065
dom2_1;9;0.25851573;0.428675434;0.312808836
dom2_1;10;0.254782108;0.473088684;0.272129208
dom2_1;11;0.253741719;0.415844274;0.330414006
dom2_1;12;0.308887946;0.344002601;0.347109453
bta5_10;1;0.830835749;0.126829618;0.042334633
bta5_10;2;0.833077749;0.129671248;0.037251003
bta5_10;3;0.85782391;0.106490653;0.035685437
bta5_10;4;0.839780179;0.128094212;0.032125609
bta5_10;5;0.835354579;0.127888379;0.036757042
bta5_10;6;0.828338596;0.137147044;0.03451436
bta5_10;7;0.810866526;0.145692272;0.043441202
bta5_10;9;0.83015923;0.135468312;0.034372458
bta5_10;10;0.811558503;0.159354893;0.029086604
bta5_10;11;0.829665195;0.140226725;0.03010808
bta5_3;1;0.52006802;0.189288803;0.290643177
bta5_3;2;0.532704717;0.210739705;0.256555578
bta5_3;3;0.534754086;0.205467849;0.259778065
bta5_3;4;0.473864779;0.186515527;0.339619695
bta5_3;5;0.468659448;0.203130672;0.328209881
bta5_3;6;0.510363165;0.198365022;0.291271813
bta5_3;7;0.514682719;0.219671007;0.265646274
bta5_3;8;0.519052224;0.193116865;0.287830911
bta5_3;9;0.511989069;0.195135884;0.292875047
bta5_3;10;0.490169388;0.2101056;0.299725012
bta5_3;11;0.524904762;0.202269721;0.272825517
bta5_3;12;0.55187808;0.178505687;0.269616233
bta3_2;1;0.458010719;0.248622596;0.293366685
bta3_2;2;0.403044861;0.327515747;0.269439392
bta3_2;3;0.388553272;0.348801876;0.262644853
bta3_2;4;0.325947558;0.318178001;0.355874441
bta3_2;5;0.324532659;0.288452091;0.38701525
bta3_2;6;0.33376145;0.270026105;0.396212445
bta3_2;7;0.334065967;0.278053829;0.387880204
bta3_2;8;0.332070111;0.246141359;0.42178853
bta3_2;9;0.336792073;0.298719379;0.364488548
bta3_2;10;0.320865027;0.346493328;0.332641645
bta3_2;11;0.430613173;0.324611895;0.244774933
bta3_2;12;0.430204173;0.272959574;0.296836253
bta6_1;1;0.583308848;0.145186908;0.271504244
bta6_1;2;0.618013341;0.160747583;0.221239076
bta6_1;3;0.638613231;0.155580678;0.205806091
bta6_1;4;0.641805437;0.159423666;0.198770897
bta6_1;5;0.634032734;0.151622677;0.214344589
bta6_1;6;0.616522245;0.158550888;0.224926867
bta6_1;7;0.608424581;0.169474134;0.222101285
bta6_1;8;0.559996877;0.173150265;0.266852858
bta6_1;9;0.626053553;0.157378112;0.216568335
bta6_1;10;0.652706532;0.150928367;0.196365101
bta6_1;11;0.623303771;0.158466863;0.218229366
bta6_1;12;0.617823617;0.142239073;0.23993731
bta6_5;1;0.36074407;0.234001599;0.405254331
bta6_5;2;0.381027401;0.256113972;0.362858627
bta6_5;3;0.399053965;0.255622123;0.345323912
bta6_5;4;0.389018715;0.229572812;0.381408473
bta6_5;5;0.378724014;0.234238689;0.387037297
bta6_5;6;0.384871017;0.258026472;0.357102511
bta6_5;7;0.375223666;0.278186824;0.34658951
bta6_5;8;0.369208633;0.248100479;0.382690887
bta6_5;9;0.375210164;0.272954673;0.351835163
bta6_5;10;0.352241047;0.274756239;0.373002714
bta6_5;11;0.375707672;0.257987629;0.366304699
bta6_5;12;0.37175966;0.236218307;0.392022033
dom3_3;1;0.272653341;0.326798516;0.400548143
dom3_3;2;0.297645638;0.354988903;0.347365459
dom3_3;3;0.319338449;0.340529297;0.340132254
dom3_3;4;0.28002762;0.334814794;0.385157586
dom3_3;5;0.274095539;0.308093203;0.417811257
dom3_3;6;0.297502351;0.303894783;0.398602866
dom3_3;7;0.293720694;0.331236321;0.375042985
dom3_3;8;0.330446973;0.266150698;0.40340233
dom3_3;9;0.29748473;0.312960179;0.389555091
dom3_3;10;0.263845967;0.365909612;0.370244421
dom3_3;11;0.299456001;0.332067101;0.368476898
dom3_3;12;0.317716594;0.296892436;0.38539097
bta3_c3;1;0.267919211;0.226679192;0.505401597
bta3_c3;2;0.295477591;0.2499493;0.454573109
bta3_c3;3;0.311019837;0.245827143;0.443153019
bta3_c3;4;0.269153041;0.239114459;0.4917325
bta3_c3;5;0.315577607;0.231885415;0.452536978
bta3_c3;6;0.313235437;0.232616941;0.454147622
bta3_c3;7;0.30323185;0.247025761;0.449742389
bta3_c3;8;0.316993464;0.232959851;0.450046685
bta3_c3;10;0.278551532;0.257063271;0.464385197
bta3_c3;11;0.298004129;0.238128011;0.46386786
bta3_c3;12;0.301351735;0.219302392;0.479345873
bta2_8;3;0.873109094;0.102153408;0.024737498
bta2_8;7;0.854541182;0.102690636;0.042768182
bta2_8;8;0.841563055;0.109413854;0.049023091
bta2_8;12;0.874159021;0.089296636;0.036544343
bta1_6;1;0.406718154;0.219503117;0.373778729
bta1_6;2;0.403848176;0.245294922;0.350856903
bta1_6;3;0.408208319;0.2478551;0.343936581
bta1_6;4;0.372521246;0.256047069;0.371431684
bta1_6;5;0.350413916;0.254217751;0.395368333
bta1_6;6;0.350293333;0.26656;0.383146667
bta1_6;7;0.36091954;0.272249589;0.36683087
