user;month;y_i0;y_i1;y_i2;y_i3;y_i4;y_i5;y_i6;y_i7;y_i8;y_i9;y_i10;y_i11;y_i12;y_i13;y_i14;y_i15;y_i16;y_i17;y_i18;y_i19;y_i20;y_i21;y_i22;y_i23;y_i24;y_i25;y_i26;y_i27;y_i28;y_i29;y_i30;y_i31;y_i32;y_i33;y_i34;y_i35;y_i36;y_i37;y_i38;y_i39;y_i40;y_i41;y_i42;y_i43;y_i44;y_i45;y_i46;y_i47;y_i48;y_i49;y_i50;y_i51;y_i52;y_i53;y_i54;y_i55;y_i56;y_i57;y_i58;y_i59;y_i60;y_i61;y_i62;y_i63;y_i64;y_i65;y_i66;y_i67;y_i68;y_i69;y_i70;y_i71
bta5_6;11;0.000834994;0.001199279;0.001221955;0.001038073;0.000968908;0.000814458;0.001024227;0.000817334;0.001136469;0.001744102;0.001835006;0.00158129;0.001448981;0.001131586;0.0015245;0.001312591;0.001479684;0.001887314;0.002056681;0.001507176;0.00129112;0.001306304;0.001411723;0.001174797;0.001516373;0.000810863;0.000811214;0.000810512;0.000811214;0.000811214;0.000852653;0.000757133;0.001788183;0.000850194;0.003510695;0.002488425;0.001219279;0.001775891;0.000933774;0.001149044;0.003311228;0.002146732;0.003566181;0.001979573;0.001214363;0.001008925;0.001005765;0.000817535;0.000807983;0.000808826;0.000808545;0.000807983;0.000894794;0.002056199;0.000904065;0.000711059;0.0012794;0.001848585;0.001619619;0.00271416;0.00164406;0.00099846;0.00187106;0.002063504;0.002378718;0.002691966;0.002482947;0.002692809;0.002110983;0.001121512;0.001279119;0.001302156
bta5_6;12;0.00095702;0.000797527;0.001110703;0.000960555;0.001015866;0.000896278;0.000907139;0.000734639;0.001273858;0.001430952;0.001638684;0.001268744;0.001305176;0.001169613;0.001449452;0.001756062;0.001170055;0.002237192;0.001643861;0.001806322;0.001649165;0.001615322;0.001133308;0.000801505;0.00079317;0.000795022;0.000794559;0.000794559;0.000793633;0.001965099;0.00083438;0.000680191;0.000886702;0.000740385;0.003697756;0.000978382;0.000934857;0.000881609;0.001414556;0.002403125;0.001003386;0.002280885;0.002979134;0.002479525;0.001996585;0.001163594;0.000989495;0.000802894;0.000799884;0.00080081;0.001407148;0.000798958;0.000799653;0.000799421;0.000842483;0.000663985;0.001407842;0.002221386;0.00253995;0.001112429;0.001432151;0.001887773;0.002122297;0.002031543;0.001140443;0.002787903;0.003791751;0.002810591;0.001621994;0.001207582;0.000987411;0.00143655
bta4_2;1;0.001204582;0.001204582;0.001202193;0.001224887;0.001205776;0.00142794;0.001515133;0.001381955;0.00138076;0.001326414;0.001524689;0.001521703;0.001008695;0.001042737;0.00117711;0.001115;0.001173527;0.001963044;0.001833449;0.001365233;0.001450037;0.001421371;0.001712811;0.001240415;0.001206373;0.00120936;0.001206373;0.001212346;0.001206373;0.001298942;0.001648312;0.001454218;0.001251165;0.001021237;0.001484078;0.00147512;0.001454218;0.001128736;0.000913738;0.001588591;0.001024223;0.001943933;0.00172595;0.001749839;0.001487064;0.00165727;0.001445259;0.001289984;0.001312166;0.001238794;0.001196136;0.001202961;0.001191017;0.001341173;0.001559583;0.001206373;0.001281452;0.00102209;0.001368475;0.001610773;0.000899235;0.000885584;0.000791736;0.001201254;0.001057923;0.001880373;0.001668788;0.001377006;0.00132411;0.001318991;0.00145891;0.001346292
bta4_2;2;0.001425165;0.001386573;0.001385883;0.001387262;0.001397599;0.001642937;0.001742175;0.001651896;0.001316279;0.00129974;0.001367276;0.001413449;0.001143302;0.001037862;0.001410693;0.001241162;0.001498215;0.001781456;0.002110871;0.001760093;0.001554036;0.001709785;0.001716676;0.001414139;0.001447218;0.001395532;0.00138864;0.001405869;0.001402423;0.00141276;0.002012322;0.001750445;0.001519579;0.001371411;0.001044064;0.001833143;0.001895166;0.00082009;0.000926909;0.001467892;0.001075076;0.001874492;0.002239742;0.001846926;0.001667746;0.001802131;0.00161606;0.001581602;0.001588494;0.001405869;0.00138864;0.00138864;0.001381749;0.001784902;0.001540253;0.001392086;0.00116122;0.001488567;0.001357628;0.001702204;0.001392086;0.000775295;0.000826982;0.000830427;0.001292159;0.00159194;0.001881383;0.0018676;0.001588494;0.00152647;0.001626397;0.001450664
bta4_2;3;0.001291268;0.00128848;0.001286808;0.001310782;0.001343677;0.001603492;0.001474142;0.001380475;0.001079959;0.001423963;0.001450167;0.001285692;0.000821817;0.000953397;0.001398874;0.001043162;0.001443477;0.001345907;0.001729496;0.001639174;0.001526551;0.001433999;0.001660918;0.001353155;0.001285553;0.001288759;0.001291965;0.001282347;0.001282347;0.001654228;0.001362494;0.001388141;0.001362494;0.001654228;0.001038701;0.00164461;0.001067554;0.000827114;0.000871996;0.001096407;0.000929702;0.00140417;0.001679875;0.001580493;0.001945962;0.001465082;0.001455464;0.001477905;0.001291965;0.001298377;0.001291965;0.001288759;0.001288759;0.001561258;0.001368906;0.001231053;0.000804673;0.001269524;0.001433023;0.001035495;0.001166936;0.001099613;0.000833526;0.001073966;0.00086879;0.001038701;0.001561258;0.001372112;0.001727963;0.001506758;0.001577287;0.001400964
bta4_2;4;0.001355971;0.001354691;0.001354691;0.001354691;0.001355971;0.001544194;0.001828449;0.001628702;0.001603094;0.001235611;0.001250976;0.001256098;0.001327162;0.001122293;0.00144112;0.001183754;0.001457765;0.001504501;0.00141295;0.0010826;0.001418712;0.001459046;0.001564681;0.001480173;0.001347809;0.00135117;0.001347809;0.001347809;0.001361253;0.001418392;0.001660393;0.001542753;0.001065475;0.001415031;0.001552837;0.001374697;0.001781393;0.000793224;0.000984808;0.001028502;0.001331003;0.001895671;0.001599892;0.001482253;0.001364614;0.001633504;0.001512503;0.001388142;0.001368647;0.001360581;0.001365959;0.001368647;0.001368647;0.00136327;0.00162947;0.001355203;0.00099758;0.001032536;0.001099758;0.001747782;0.001642915;0.001035225;0.001029847;0.001384781;0.001164291;0.001242269;0.00097338;0.001433181;0.00182576;0.001586448;0.001365959;0.001365959
bta4_2;5;0.00141426;0.001416291;0.001421707;0.001416291;0.001418322;0.001574709;0.001600435;0.00124704;0.001405459;0.001297815;0.001391241;0.001435247;0.001072373;0.001148874;0.001265319;0.001035138;0.001330988;0.001381086;0.00116783;0.001018213;0.001240947;0.001521226;0.001844834;0.001574032;0.001421707;0.001418152;0.001418152;0.001418152;0.001414598;0.0014999;0.001684722;0.001034292;0.000948989;0.001201342;0.001503455;0.001467912;0.001432369;0.001101823;0.001012966;0.001009412;0.00123333;0.00101652;0.00154966;0.001339958;0.001293753;0.001471466;0.001592311;0.001425261;0.001421707;0.001424076;0.001424076;0.001419337;0.001421707;0.001495161;0.00179372;0.001087606;0.001139735;0.001035476;0.001476205;0.001547291;0.001198973;0.000841176;0.000708484;0.001229776;0.00116106;0.001040215;0.001284275;0.001201342;0.001177647;0.0014999;0.001706048;0.001419337
bta4_2;6;0.001477224;0.001497225;0.001479367;0.001477938;0.001487939;0.001748668;0.001650091;0.001064344;0.00145008;0.001210781;0.001194351;0.001494368;0.001148635;0.001112918;0.001307929;0.00119578;0.001287928;0.001283642;0.001379362;0.00116435;0.001216495;0.001696522;0.001909391;0.0015508;0.001702594;0.001515083;0.001496332;0.001485082;0.001488832;0.001575087;0.001676342;0.001121312;0.001136312;0.001117561;0.001391327;0.001226317;0.001338824;0.000948802;0.000885049;0.001102561;0.001477581;0.001155064;0.001218817;0.001698843;0.001143813;0.001950107;0.00200636;0.001706344;0.001575087;0.001497082;0.001488082;0.001485082;0.001482082;0.001548085;0.001623089;0.001014056;0.001191066;0.001113061;0.001008055;0.001326073;0.001239068;0.000984054;0.00090905;0.001335073;0.001782098;0.001575087;0.001074059;0.001071059;0.001065059;0.001734095;0.001791099;0.001596088
bta4_2;7;0.001419583;0.001367616;0.001375855;0.001384094;0.001372686;0.001628718;0.00162048;0.001238967;0.001225658;0.001313748;0.001262415;0.001205378;0.001231995;0.001272555;0.001477254;0.001420851;0.001330225;0.001261781;0.001373954;0.001191436;0.001147708;0.001583089;0.001716175;0.001418949;0.001360772;0.001369137;0.001522503;0.001374714;0.001371926;0.001642407;0.001547599;0.001112598;0.001076348;0.001084714;0.001243656;0.000791925;0.00107356;0.001332887;0.001051252;0.001045675;0.001606157;0.001321733;0.001622888;0.001296637;0.001305003;0.00174558;0.001533657;0.001427695;0.001446517;0.001376806;0.001362863;0.001390748;0.001376806;0.001408176;0.001662623;0.00098642;0.000982935;0.001090988;0.001195555;0.001401205;0.000982935;0.00080517;0.000735458;0.001202526;0.0011363;0.000948079;0.001160699;0.00095505;0.001247839;0.00164171;0.001592912;0.001456974
bta4_2;8;0.001435072;0.001397575;0.001400752;0.00139821;0.001394397;0.001575529;0.001726154;0.001188479;0.001283811;0.001194834;0.001191656;0.001487823;0.0012711;0.001119839;0.001055013;0.001094417;0.001300971;0.001364526;0.00124822;0.001260931;0.001585062;0.001729967;0.001495449;0.001410921;0.001391219;0.001391219;0.001387724;0.001405201;0.001384228;0.00153104;0.001635906;0.001338786;0.000947287;0.00089835;0.001146532;0.001171001;0.001279362;0.000779502;0.000912332;0.001052153;0.001419183;0.001244407;0.001300336;0.001782718;0.00189807;0.001831655;0.001471616;0.001527545;0.00139821;0.001395414;0.001395414;0.001389821;0.001395414;0.001470917;0.00162472;0.0010934;0.000892058;0.001071029;0.001339485;0.001283557;0.001236018;0.00090604;0.001087808;0.000886465;0.001054251;0.001490492;0.00102349;0.001470917;0.001412192;0.001507271;0.001532438;0.001454139
bta4_2;9;0.001374547;0.001339803;0.001339803;0.001333098;0.001336755;0.001537299;0.001636656;0.001635437;0.001547661;0.001184976;0.001160593;0.001191071;0.001262999;0.000968584;0.001317859;0.001339193;0.0012886;0.001652505;0.001445865;0.001753081;0.001513526;0.001422093;0.001624465;0.001351384;0.001330964;0.001327612;0.001337669;0.001337669;0.001341022;0.001565643;0.001532117;0.001542175;0.00136449;0.001193509;0.001200215;0.001052702;0.001843905;0.001602521;0.000978946;0.001263913;0.001267266;0.001166689;0.001568996;0.001760091;0.001746681;0.00167963;0.001398015;0.001629342;0.001418131;0.00136449;0.001327612;0.001327612;0.001337669;0.001461714;0.001602521;0.001501944;0.000972241;0.001505297;0.001146574;0.001649457;0.000985651;0.000989004;0.000915247;0.001106343;0.000777793;0.001156631;0.001411426;0.00139131;0.001434893;0.001723213;0.00156229;0.001330964
bta4_2;10;0.00131204;0.00123783;0.00123783;0.001234861;0.001252078;0.001339943;0.001621943;0.001671219;0.001480646;0.00110247;0.001171931;0.001344693;0.001158276;0.000922584;0.001017573;0.001282356;0.00135063;0.001372002;0.001631442;0.001616006;0.001456305;0.001428402;0.001547139;0.001240798;0.001274163;0.001246735;0.001348967;0.001249229;0.001236761;0.001326526;0.001563406;0.001655664;0.001526004;0.001545952;0.00139385;0.001291618;0.001800286;0.001129542;0.00079043;0.001526004;0.000897649;0.001383876;0.001782831;0.002072074;0.001533484;0.00169556;0.001264189;0.001366422;0.001453693;0.001241748;0.001228034;0.001231774;0.00127915;0.001284137;0.001428758;0.001378889;0.001406317;0.001383876;0.001062218;0.001299098;0.001154477;0.000895156;0.001069699;0.00091261;0.001017336;0.001713014;0.001900024;0.001506056;0.001366422;0.00139385;0.001615769;0.001346474
bta4_2;11;0.001221777;0.001224106;0.001222359;0.001222359;0.001250881;0.001644364;0.001388251;0.001582082;0.001381848;0.001252627;0.001352162;0.00143831;0.001219449;0.000975559;0.001310835;0.001513397;0.001501756;0.002108279;0.001883598;0.001660663;0.001312581;0.001262523;0.001572769;0.001227016;0.001222359;0.001228471;0.001219303;0.001219303;0.001268198;0.001500446;0.001372098;0.001402657;0.001179577;0.001042061;0.001109291;0.001845763;0.001265142;0.00096872;0.001246807;0.001647129;0.001610459;0.001775477;0.00204134;0.00180298;0.001228471;0.001738806;0.001375154;0.001298757;0.001386156;0.001229694;0.001234583;0.001219915;0.001219915;0.001349485;0.001618404;0.001227249;0.001329927;0.001095234;0.001065897;0.001224804;0.001051229;0.001193023;0.000862986;0.001031671;0.00182376;0.001887323;0.001645296;0.001488834;0.00130059;0.001298146;0.001325038;0.001339706
bta4_2;12;0.001119299;0.001104428;0.001123265;0.001100958;0.001191672;0.001460839;0.001113351;0.001453899;0.001449438;0.001253139;0.00126801;0.001523793;0.001699272;0.001304197;0.001569894;0.001552544;0.001557501;0.002030898;0.001710674;0.001515366;0.001264045;0.001247191;0.001311632;0.001153503;0.001090548;0.001105089;0.00123959;0.001101454;0.001108724;0.001275941;0.001454064;0.001326834;0.001341374;0.001290482;0.0007961;0.000963318;0.002057501;0.000879709;0.00102875;0.001225049;0.001166887;0.001752147;0.001395902;0.001392267;0.001504957;0.001330469;0.001403172;0.001163251;0.001132353;0.001094183;0.001096001;0.001099636;0.00111963;0.001470423;0.001139623;0.001121447;0.001228684;0.001250495;0.001145076;0.001257766;0.001188698;0.00061616;0.000790647;0.001459517;0.001732154;0.001872108;0.001357733;0.001797587;0.001477693;0.001152346;0.001337739;0.001243225
bta3_9;1;0.000393285;0.000323312;0.000288186;0.000346014;0.00057284;0.000823242;0.001301661;0.003156318;0.003232998;0.003454942;0.003544363;0.003367665;0.00340668;0.002536326;0.001740589;0.002241313;0.00260876;0.002904527;0.002801135;0.000925126;0.000329464;0.000308507;0.000287234;0.000280288;0.00023278;0.000256197;0.000222063;0.000250045;0.000239725;0.000233772;0.000523705;0.00255879;0.003318847;0.003368459;0.003259908;0.003181124;0.002352007;0.00167014;0.000437975;0.000330019;0.00036574;0.000357604;0.000311167;0.000259372;0.000275446;0.00026731;0.000269096;0.000506241;0.000430576;0.000507687;0.000294837;0.000240859;0.000249818;0.000363217;0.000531954;0.00069162;0.000684363;0.000706816;0.000545335;0.000370248;0.000257302;0.000243808;0.000409597;0.000585479;0.000592169;0.000327043;0.000238932;0.000329651;0.000364464;0.000566654;0.000749;0.000620632
bta3_9;2;0.00038204;0.000391243;0.000375387;0.000366681;0.000390186;0.000378496;0.000996451;0.003988414;0.00366526;0.003402483;0.003359578;0.003070498;0.003305916;0.002530829;0.001726456;0.002306729;0.002684603;0.00282849;0.002940975;0.001398824;0.00049894;0.000446087;0.000381232;0.000406975;0.00040542;0.000351634;0.000402;0.000385211;0.000375573;0.000371532;0.001070757;0.004357334;0.003399125;0.003389487;0.003071742;0.002660415;0.002979403;0.001875068;0.000800891;0.000625852;0.000461694;0.0004362;0.00035723;0.000443662;0.000365313;0.000368733;0.000421898;0.000362515;0.00038117;0.000406975;0.000308107;0.000455476;0.00033671;0.000362204;0.00039516;0.000354743;0.000383657;0.000356608;0.000376817;0.000369355;0.000408218;0.000396093;0.000375884;0.000374641;0.000443351;0.000331425;0.000406664;0.000369666;0.000425629;0.000365935;0.000378682;0.000384279
bta3_9;3;0.00038905;0.000382969;0.000391905;0.000368957;0.000379268;0.000375408;0.000828647;0.003469088;0.00303298;0.002996074;0.002815719;0.002701141;0.003091618;0.002421118;0.001531348;0.001968936;0.00231796;0.002412076;0.002712773;0.001353055;0.000486391;0.000416915;0.000421039;0.00038942;0.000460298;0.000426247;0.00041895;0.000386419;0.000397668;0.000427159;0.000882592;0.002642305;0.002868805;0.002621023;0.002467489;0.00259062;0.002165285;0.001562702;0.000452089;0.000449961;0.000398884;0.000406485;0.000424119;0.000386419;0.000373042;0.000396452;0.000394324;0.000371522;0.000391588;0.000362401;0.000417886;0.000364225;0.000385811;0.000389155;0.000335343;0.000407397;0.000339295;0.000362705;0.000411349;0.000349328;0.000366353;0.000419558;0.000359361;0.000406181;0.000368178;0.000379427;0.000399796;0.000361793;0.000396452;0.000371826;0.000341727;0.000432327
bta3_9;4;0.000509603;0.000540209;0.000505968;0.000495282;0.00052974;0.000508804;0.001358336;0.00324823;0.002428503;0.002681633;0.002873697;0.00282848;0.003397113;0.002486224;0.001270519;0.001936783;0.002301211;0.002291761;0.002103695;0.001368441;0.000667137;0.000537737;0.000569578;0.000534102;0.000570959;0.000556075;0.000606453;0.000548823;0.000539663;0.000585844;0.0013358;0.004252425;0.003670779;0.003414687;0.002452529;0.002186896;0.002116671;0.001928896;0.000885063;0.00068851;0.000777436;0.000708738;0.000640039;0.000622865;0.000614468;0.000526305;0.000706829;0.000517527;0.000560578;0.00053432;0.000619201;0.000505925;0.000532794;0.000632024;0.000555693;0.001064366;0.00094651;0.000845142;0.000895215;0.001035054;0.0007682;0.000551724;0.000588973;0.000499818;0.000506841;0.000571265;0.000541037;0.00048272;0.000552945;0.000548976;0.00047295;0.000538595
bta3_9;5;0.00058918;0.000575416;0.000595986;0.000586351;0.000569528;0.000596291;0.001214452;0.002894667;0.002523266;0.002477156;0.002371402;0.002581304;0.003138597;0.002202027;0.001271038;0.001767999;0.002401147;0.002360008;0.002526018;0.001524374;0.000802676;0.000608832;0.000595144;0.000617167;0.000695718;0.000613019;0.000680463;0.000613019;0.000692908;0.000623858;0.001169031;0.003487422;0.002688129;0.00220478;0.00217186;0.00206949;0.002448461;0.002067884;0.001224431;0.0010775;0.000993997;0.000857503;0.00075152;0.000684477;0.000757943;0.000712178;0.000697324;0.000701338;0.000670962;0.000619843;0.000637507;0.000638578;0.000623323;0.000614758;0.000669088;0.000624661;0.000613152;0.000665609;0.000631352;0.000608603;0.000653833;0.000644733;0.000639381;0.000615829;0.000673638;0.000680329;0.000602447;0.000621449;0.000687555;0.000663468;0.00060325;0.000642057
bta3_9;6;0.000568497;0.000593672;0.000594257;0.000579946;0.000552754;0.000608179;0.000816088;0.002977142;0.003086431;0.002794278;0.002798442;0.002572188;0.002563276;0.00234099;0.00167537;0.002022362;0.002584873;0.002431154;0.002458801;0.00147878;0.000774389;0.000595103;0.000646039;0.000586126;0.000516048;0.000563178;0.000498288;0.000573083;0.000506485;0.000557372;0.000717549;0.003048472;0.00315537;0.002606194;0.002509201;0.002581946;0.003066573;0.002426551;0.001174512;0.000815909;0.00092793;0.000909829;0.000581962;0.000629776;0.00052561;0.000567277;0.000610651;0.000516731;0.000498083;0.000566935;0.000581416;0.00050628;0.000483603;0.000571034;0.000532236;0.000518848;0.000515023;0.000569941;0.000503548;0.000537974;0.000536608;0.000557099;0.000524039;0.00055546;0.000574859;0.000518575;0.000551908;0.000582782;0.00056311;0.000519941;0.000524039;0.000601088
